geoID,name,tax_rate
48421,"Sherman County, Texas",0.019522
48423,"Smith County, Texas",0.01245
48425,"Somervell County, Texas",0.009669
48427,"Starr County, Texas",0.011222
48429,"Stephens County, Texas",0.016831
48431,"Sterling County, Texas",0.010719
48433,"Stonewall County, Texas",0.013601
48435,"Sutton County, Texas",0.013784
48437,"Swisher County, Texas",0.017433
48439,"Tarrant County, Texas",0.017718
48441,"Taylor County, Texas",0.01403
48443,"Terrell County, Texas",0.008029
48445,"Terry County, Texas",0.014793
48447,"Throckmorton County, Texas",0.011508
48449,"Titus County, Texas",0.012014
48451,"Tom Green County, Texas",0.013514
48453,"Travis County, Texas",0.015355
48455,"Trinity County, Texas",0.011072
48457,"Tyler County, Texas",0.010318
48459,"Upshur County, Texas",0.012261
48461,"Upton County, Texas",0.011261
48463,"Uvalde County, Texas",0.015651
48465,"Val Verde County, Texas",0.014739
48467,"Van Zandt County, Texas",0.011048
48469,"Victoria County, Texas",0.014884
48471,"Walker County, Texas",0.011121
48473,"Waller County, Texas",0.013599
48475,"Ward County, Texas",0.006001
48477,"Washington County, Texas",0.011496
48479,"Webb County, Texas",0.018513
48481,"Wharton County, Texas",0.015047
48483,"Wheeler County, Texas",0.014457
48485,"Wichita County, Texas",0.017662
48487,"Wilbarger County, Texas",0.014737
48489,"Willacy County, Texas",0.019145
48491,"Williamson County, Texas",0.017074
48493,"Wilson County, Texas",0.013014
48495,"Winkler County, Texas",0.009521
48497,"Wise County, Texas",0.01188
48499,"Wood County, Texas",0.009318
48501,"Yoakum County, Texas",0.009809
48503,"Young County, Texas",0.012136
48505,"Zapata County, Texas",0.01027
48507,"Zavala County, Texas",0.014234
49001,"Beaver County, Utah",0.003898
49003,"Box Elder County, Utah",0.005115
49005,"Cache County, Utah",0.004911
49007,"Carbon County, Utah",0.006418
49009,"Daggett County, Utah",0.004808
49011,"Davis County, Utah",0.005411
49013,"Duchesne County, Utah",0.006353
49015,"Emery County, Utah",0.00584
49017,"Garfield County, Utah",0.003803
49019,"Grand County, Utah",0.004184
49021,"Iron County, Utah",0.004211
49023,"Juab County, Utah",0.004619
49025,"Kane County, Utah",0.004189
49027,"Millard County, Utah",0.005353
49029,"Morgan County, Utah",0.005432
49031,"Piute County, Utah",0.004308
49033,"Rich County, Utah",0.002905
49035,"Salt Lake County, Utah",0.005626
49037,"San Juan County, Utah",0.008441
49039,"Sanpete County, Utah",0.005113
49041,"Sevier County, Utah",0.00552
49043,"Summit County, Utah",0.003468
49045,"Tooele County, Utah",0.005886
49047,"Uintah County, Utah",0.005355
49049,"Utah County, Utah",0.004567
49051,"Wasatch County, Utah",0.004459
49053,"Washington County, Utah",0.004459
49055,"Wayne County, Utah",0.003492
49057,"Weber County, Utah",0.006205
50001,"Addison County, Vermont",0.016928
50003,"Bennington County, Vermont",0.017078
50005,"Caledonia County, Vermont",0.0183
50007,"Chittenden County, Vermont",0.016136
50009,"Essex County, Vermont",0.016884
50011,"Franklin County, Vermont",0.014865
50013,"Grand Isle County, Vermont",0.013554
50015,"Lamoille County, Vermont",0.016729
50017,"Orange County, Vermont",0.017526
50019,"Orleans County, Vermont",0.016779
50021,"Rutland County, Vermont",0.018576
50023,"Washington County, Vermont",0.018683
50025,"Windham County, Vermont",0.01874
50027,"Windsor County, Vermont",0.019753
51001,"Accomack County, Virginia",0.004982
51003,"Albemarle County, Virginia",0.007393
51005,"Alleghany County, Virginia",0.008267
51007,"Amelia County, Virginia",0.004314
51009,"Amherst County, Virginia",0.005056
51011,"Appomattox County, Virginia",0.005317
51013,"Arlington County, Virginia",0.008989
51015,"Augusta County, Virginia",0.0049
51017,"Bath County, Virginia",0.004049
51019,"Bedford County, Virginia",0.004573
51021,"Bland County, Virginia",0.005525
51023,"Botetourt County, Virginia",0.006549
51025,"Brunswick County, Virginia",0.005411
51027,"Buchanan County, Virginia",0.00442
51029,"Buckingham County, Virginia",0.005209
51031,"Campbell County, Virginia",0.004583
51033,"Caroline County, Virginia",0.005599
51035,"Carroll County, Virginia",0.005971
51036,"Charles City County, Virginia",0.006042
51037,"Charlotte County, Virginia",0.005132
51041,"Chesterfield County, Virginia",0.007829
51043,"Clarke County, Virginia",0.005116
51045,"Craig County, Virginia",0.004551
51047,"Culpeper County, Virginia",0.005484
51049,"Cumberland County, Virginia",0.006352
51051,"Dickenson County, Virginia",0.004975
51053,"Dinwiddie County, Virginia",0.006006
51057,"Essex County, Virginia",0.005739
51059,"Fairfax County, Virginia",0.010107
51061,"Fauquier County, Virginia",0.007697
51063,"Floyd County, Virginia",0.005206
51065,"Fluvanna County, Virginia",0.006514
51067,"Franklin County, Virginia",0.005332
51069,"Frederick County, Virginia",0.00509
51071,"Giles County, Virginia",0.006321
51073,"Gloucester County, Virginia",0.005941
51075,"Goochland County, Virginia",0.004999
51077,"Grayson County, Virginia",0.006198
51079,"Greene County, Virginia",0.006372
51081,"Greensville County, Virginia",0.005879
51083,"Halifax County, Virginia",0.004896
51085,"Hanover County, Virginia",0.006724
51087,"Henrico County, Virginia",0.007242
51089,"Henry County, Virginia",0.005021
51091,"Highland County, Virginia",0.005641
51093,"Isle of Wight County, Virginia",0.007191
51095,"James City County, Virginia",0.006646
51097,"King and Queen County, Virginia",0.005235
51099,"King George County, Virginia",0.00561
51101,"King William County, Virginia",0.006268
51103,"Lancaster County, Virginia",0.004902
51105,"Lee County, Virginia",0.005937
51107,"Loudoun County, Virginia",0.008825
51109,"Louisa County, Virginia",0.006462
51111,"Lunenburg County, Virginia",0.004364
51113,"Madison County, Virginia",0.005935
51115,"Mathews County, Virginia",0.004229
51117,"Mecklenburg County, Virginia",0.004876
51119,"Middlesex County, Virginia",0.005644
51121,"Montgomery County, Virginia",0.007666
51125,"Nelson County, Virginia",0.00536
51127,"New Kent County, Virginia",0.006791
51131,"Northampton County, Virginia",0.006052
51133,"Northumberland County, Virginia",0.004809
51135,"Nottoway County, Virginia",0.004205
51137,"Orange County, Virginia",0.006072
51139,"Page County, Virginia",0.006713
51141,"Patrick County, Virginia",0.005809
51143,"Pittsylvania County, Virginia",0.005928
51145,"Powhatan County, Virginia",0.006341
51147,"Prince Edward County, Virginia",0.004026
51149,"Prince George County, Virginia",0.00782
51153,"Prince William County, Virginia",0.009808
51155,"Pulaski County, Virginia",0.006444
51157,"Rappahannock County, Virginia",0.005685
51159,"Richmond County, Virginia",0.005546
51161,"Roanoke County, Virginia",0.008754
51163,"Rockbridge County, Virginia",0.005999
51165,"Rockingham County, Virginia",0.005321
51167,"Russell County, Virginia",0.005385
51169,"Scott County, Virginia",0.006754
51171,"Shenandoah County, Virginia",0.005459
51173,"Smyth County, Virginia",0.006089
51175,"Southampton County, Virginia",0.006609
51177,"Spotsylvania County, Virginia",0.006035
51179,"Stafford County, Virginia",0.007195
51181,"Surry County, Virginia",0.006267
51183,"Sussex County, Virginia",0.005412
51185,"Tazewell County, Virginia",0.006184
51187,"Warren County, Virginia",0.005858
51191,"Washington County, Virginia",0.005144
51193,"Westmoreland County, Virginia",0.006172
51195,"Wise County, Virginia",0.005648
51197,"Wythe County, Virginia",0.004945
51199,"York County, Virginia",0.006508
51510,"Alexandria city, Virginia",0.009872
51520,"Bristol city, Virginia",0.00767
51530,"Buena Vista city, Virginia",0.009407
51540,"Charlottesville city, Virginia",0.008138
51550,"Chesapeake city, Virginia",0.008179
51570,"Colonial Heights city, Virginia",0.00918
51580,"Covington city, Virginia",0.007843
51590,"Danville city, Virginia",0.006742
51595,"Emporia city, Virginia",0.007551
51600,"Fairfax city, Virginia",0.009436
51610,"Falls Church city, Virginia",0.009947
51620,"Franklin city, Virginia",0.007381
51630,"Fredericksburg city, Virginia",0.006182
51640,"Galax city, Virginia",0.007587
51650,"Hampton city, Virginia",0.00965
51660,"Harrisonburg city, Virginia",0.007807
51670,"Hopewell city, Virginia",0.009691
51678,"Lexington city, Virginia",0.008638
51680,"Lynchburg city, Virginia",0.008395
51683,"Manassas city, Virginia",0.010964
51685,"Manassas Park city, Virginia",0.011356
51690,"Martinsville city, Virginia",0.008065
51700,"Newport News city, Virginia",0.010304
51710,"Norfolk city, Virginia",0.01007
51720,"Norton city, Virginia",0.007815
51730,"Petersburg city, Virginia",0.009177
51735,"Poquoson city, Virginia",0.009032
51740,"Portsmouth city, Virginia",0.010689
51750,"Radford city, Virginia",0.007029
51760,"Richmond city, Virginia",0.008638
51770,"Roanoke city, Virginia",0.010127
51775,"Salem city, Virginia",0.009118
51790,"Staunton city, Virginia",0.007087
51800,"Suffolk city, Virginia",0.009323
51810,"Virginia Beach city, Virginia",0.007996
51820,"Waynesboro city, Virginia",0.006669
51830,"Williamsburg city, Virginia",0.00576
51840,"Winchester city, Virginia",0.007686
53001,"Adams County, Washington",0.008372
53003,"Asotin County, Washington",0.007998
53005,"Benton County, Washington",0.007878
53007,"Chelan County, Washington",0.007111
53009,"Clallam County, Washington",0.007417
53011,"Clark County, Washington",0.008362
53013,"Columbia County, Washington",0.008649
53015,"Cowlitz County, Washington",0.008133
53017,"Douglas County, Washington",0.007863
53019,"Ferry County, Washington",0.006528
53021,"Franklin County, Washington",0.007631
53023,"Garfield County, Washington",0.006097
53025,"Grant County, Washington",0.008226
53027,"Grays Harbor County, Washington",0.008733
53029,"Island County, Washington",0.007033
53031,"Jefferson County, Washington",0.007263
53033,"King County, Washington",0.008364
53035,"Kitsap County, Washington",0.007969
53037,"Kittitas County, Washington",0.007078
53039,"Klickitat County, Washington",0.006177
53041,"Lewis County, Washington",0.007124
53043,"Lincoln County, Washington",0.005953
53045,"Mason County, Washington",0.007507
53047,"Okanogan County, Washington",0.00772
53049,"Pacific County, Washington",0.008212
53051,"Pend Oreille County, Washington",0.006654
53053,"Pierce County, Washington",0.009403
53055,"San Juan County, Washington",0.005686
53057,"Skagit County, Washington",0.008244
53059,"Skamania County, Washington",0.007152
53061,"Snohomish County, Washington",0.007944
53063,"Spokane County, Washington",0.008626
53065,"Stevens County, Washington",0.006545
53067,"Thurston County, Washington",0.008955
53069,"Wahkiakum County, Washington",0.006049
53071,"Walla Walla County, Washington",0.009015
53073,"Whatcom County, Washington",0.007124
53075,"Whitman County, Washington",0.007937
53077,"Yakima County, Washington",0.008179
54001,"Barbour County, West Virginia",0.00427
54003,"Berkeley County, West Virginia",0.005456
54005,"Boone County, West Virginia",0.006501
54007,"Braxton County, West Virginia",0.004502
54009,"Brooke County, West Virginia",0.005403
54011,"Cabell County, West Virginia",0.006336
54013,"Calhoun County, West Virginia",0.003966
54015,"Clay County, West Virginia",0.003445
54017,"Doddridge County, West Virginia",0.0047
54019,"Fayette County, West Virginia",0.006622
54021,"Gilmer County, West Virginia",0.005066
54023,"Grant County, West Virginia",0.003313
54025,"Greenbrier County, West Virginia",0.004696
54027,"Hampshire County, West Virginia",0.003641
54029,"Hancock County, West Virginia",0.006288
54031,"Hardy County, West Virginia",0.003669
54033,"Harrison County, West Virginia",0.005502
54035,"Jackson County, West Virginia",0.005634
54037,"Jefferson County, West Virginia",0.005535
54039,"Kanawha County, West Virginia",0.00683
54041,"Lewis County, West Virginia",0.004705
54043,"Lincoln County, West Virginia",0.004778
54045,"Logan County, West Virginia",0.005823
54047,"McDowell County, West Virginia",0.00565
54049,"Marion County, West Virginia",0.006019
54051,"Marshall County, West Virginia",0.004557
54053,"Mason County, West Virginia",0.005353
54055,"Mercer County, West Virginia",0.004966
54057,"Mineral County, West Virginia",0.004645
54059,"Mingo County, West Virginia",0.004369
54061,"Monongalia County, West Virginia",0.004847
54063,"Monroe County, West Virginia",0.004778
54065,"Morgan County, West Virginia",0.005132
54067,"Nicholas County, West Virginia",0.004816
54069,"Ohio County, West Virginia",0.005868
54071,"Pendleton County, West Virginia",0.003376
54073,"Pleasants County, West Virginia",0.005816
54075,"Pocahontas County, West Virginia",0.003149
54077,"Preston County, West Virginia",0.004737
54079,"Putnam County, West Virginia",0.005766
54081,"Raleigh County, West Virginia",0.00514
54083,"Randolph County, West Virginia",0.003911
54085,"Ritchie County, West Virginia",0.006494
54087,"Roane County, West Virginia",0.004443
54089,"Summers County, West Virginia",0.003045
54091,"Taylor County, West Virginia",0.005271
54093,"Tucker County, West Virginia",0.003531
54095,"Tyler County, West Virginia",0.005629
54097,"Upshur County, West Virginia",0.004356
54099,"Wayne County, West Virginia",0.004716
54101,"Webster County, West Virginia",0.003885
54103,"Wetzel County, West Virginia",0.006459
54105,"Wirt County, West Virginia",0.005337
54107,"Wood County, West Virginia",0.006135
54109,"Wyoming County, West Virginia",0.004388
55001,"Adams County, Wisconsin",0.012992
55003,"Ashland County, Wisconsin",0.014667
55005,"Barron County, Wisconsin",0.014236
55007,"Bayfield County, Wisconsin",0.010662
55009,"Brown County, Wisconsin",0.014612
55011,"Buffalo County, Wisconsin",0.014226
55013,"Burnett County, Wisconsin",0.009522
55015,"Calumet County, Wisconsin",0.015192
55017,"Chippewa County, Wisconsin",0.011586
55019,"Clark County, Wisconsin",0.015061
55021,"Columbia County, Wisconsin",0.014789
55023,"Crawford County, Wisconsin",0.016379
55025,"Dane County, Wisconsin",0.017143
55027,"Dodge County, Wisconsin",0.015545
55029,"Door County, Wisconsin",0.010955
55031,"Douglas County, Wisconsin",0.013466
55033,"Dunn County, Wisconsin",0.014699
55035,"Eau Claire County, Wisconsin",0.014278
55037,"Florence County, Wisconsin",0.013082
55039,"Fond du Lac County, Wisconsin",0.015782
55041,"Forest County, Wisconsin",0.011694
55043,"Grant County, Wisconsin",0.014402
55045,"Green County, Wisconsin",0.016387
55047,"Green Lake County, Wisconsin",0.013131
55049,"Iowa County, Wisconsin",0.015574
55051,"Iron County, Wisconsin",0.01145
55053,"Jackson County, Wisconsin",0.014296
55055,"Jefferson County, Wisconsin",0.015713
55057,"Juneau County, Wisconsin",0.015236
55059,"Kenosha County, Wisconsin",0.016868
55061,"Kewaunee County, Wisconsin",0.014758
55063,"La Crosse County, Wisconsin",0.016295
55065,"Lafayette County, Wisconsin",0.016365
55067,"Langlade County, Wisconsin",0.013347
55069,"Lincoln County, Wisconsin",0.014237
55071,"Manitowoc County, Wisconsin",0.015385
55073,"Marathon County, Wisconsin",0.015124
55075,"Marinette County, Wisconsin",0.012613
55077,"Marquette County, Wisconsin",0.013471
55078,"Menominee County, Wisconsin",0.036361
55079,"Milwaukee County, Wisconsin",0.020351
55081,"Monroe County, Wisconsin",0.014204
55083,"Oconto County, Wisconsin",0.012505
55085,"Oneida County, Wisconsin",0.009433
55087,"Outagamie County, Wisconsin",0.014666
55089,"Ozaukee County, Wisconsin",0.012548
55091,"Pepin County, Wisconsin",0.014661
55093,"Pierce County, Wisconsin",0.01475
55095,"Polk County, Wisconsin",0.012218
55097,"Portage County, Wisconsin",0.01474
55099,"Price County, Wisconsin",0.014452
55101,"Racine County, Wisconsin",0.017005
55103,"Richland County, Wisconsin",0.014108
55105,"Rock County, Wisconsin",0.016915
55107,"Rusk County, Wisconsin",0.012066
55109,"St. Croix County, Wisconsin",0.012288
55111,"Sauk County, Wisconsin",0.015041
55113,"Sawyer County, Wisconsin",0.008504
55115,"Shawano County, Wisconsin",0.01445
55117,"Sheboygan County, Wisconsin",0.014808
55119,"Taylor County, Wisconsin",0.014193
55121,"Trempealeau County, Wisconsin",0.01608
55123,"Vernon County, Wisconsin",0.013689
55125,"Vilas County, Wisconsin",0.008001
55127,"Walworth County, Wisconsin",0.014368
55129,"Washburn County, Wisconsin",0.011087
55131,"Washington County, Wisconsin",0.012002
55133,"Waukesha County, Wisconsin",0.012112
55135,"Waupaca County, Wisconsin",0.014917
55137,"Waushara County, Wisconsin",0.013215
55139,"Winnebago County, Wisconsin",0.017128
55141,"Wood County, Wisconsin",0.01564
56001,"Albany County, Wyoming",0.005731
56003,"Big Horn County, Wyoming",0.005832
56005,"Campbell County, Wyoming",0.005499
56007,"Carbon County, Wyoming",0.005604
56009,"Converse County, Wyoming",0.005773
56011,"Crook County, Wyoming",0.005499
56013,"Fremont County, Wyoming",0.006296
56015,"Goshen County, Wyoming",0.005946
56017,"Hot Springs County, Wyoming",0.005606
56019,"Johnson County, Wyoming",0.00552
56021,"Laramie County, Wyoming",0.005826
56023,"Lincoln County, Wyoming",0.004359
56025,"Natrona County, Wyoming",0.006175
56027,"Niobrara County, Wyoming",0.003764
56029,"Park County, Wyoming",0.005652
56031,"Platte County, Wyoming",0.005882
56033,"Sheridan County, Wyoming",0.005539
56035,"Sublette County, Wyoming",0.004099
56037,"Sweetwater County, Wyoming",0.006048
56039,"Teton County, Wyoming",0.003981
56041,"Uinta County, Wyoming",0.005439
56043,"Washakie County, Wyoming",0.007004
56045,"Weston County, Wyoming",0.006822
72001,"Adjuntas Municipio, Puerto Rico",0.002241
72003,"Aguada Municipio, Puerto Rico",0.003115
72005,"Aguadilla Municipio, Puerto Rico",0.003724
72007,"Aguas Buenas Municipio, Puerto Rico",0.001472
72009,"Aibonito Municipio, Puerto Rico",0.001653
72011,"Añasco Municipio, Puerto Rico",
72013,"Arecibo Municipio, Puerto Rico",0.004838
72015,"Arroyo Municipio, Puerto Rico",0.00709
72017,"Barceloneta Municipio, Puerto Rico",0.004488
72019,"Barranquitas Municipio, Puerto Rico",0.00292
72021,"Bayamón Municipio, Puerto Rico",0.004296
72023,"Cabo Rojo Municipio, Puerto Rico",0.003981
72025,"Caguas Municipio, Puerto Rico",0.006036
72027,"Camuy Municipio, Puerto Rico",
72029,"Canóvanas Municipio, Puerto Rico",0.00494
72031,"Carolina Municipio, Puerto Rico",0.004334
72033,"Cataño Municipio, Puerto Rico",0.004774
72035,"Cayey Municipio, Puerto Rico",0.004251
72037,"Ceiba Municipio, Puerto Rico",0.00468
72039,"Ciales Municipio, Puerto Rico",0.002086
72041,"Cidra Municipio, Puerto Rico",0.003846
72043,"Coamo Municipio, Puerto Rico",0.002798
72045,"Comerío Municipio, Puerto Rico",0.002097
72047,"Corozal Municipio, Puerto Rico",0.001689
72049,"Culebra Municipio, Puerto Rico",0.003371
72051,"Dorado Municipio, Puerto Rico",0.007776
72053,"Fajardo Municipio, Puerto Rico",0.006368
72054,"Florida Municipio, Puerto Rico",0.007053
72055,"Guánica Municipio, Puerto Rico",0.010362
72057,"Guayama Municipio, Puerto Rico",0.006415
72059,"Guayanilla Municipio, Puerto Rico",0.002347
72061,"Guaynabo Municipio, Puerto Rico",0.005212
72063,"Gurabo Municipio, Puerto Rico",0.006977
72065,"Hatillo Municipio, Puerto Rico",0.003798
72067,"Hormigueros Municipio, Puerto Rico",0.0034
72069,"Humacao Municipio, Puerto Rico",0.006845
72071,"Isabela Municipio, Puerto Rico",0.004811
72073,"Jayuya Municipio, Puerto Rico",0.001895
72075,"Juana Díaz Municipio, Puerto Rico",0.002799
72077,"Juncos Municipio, Puerto Rico",0.001705
72079,"Lajas Municipio, Puerto Rico",0.002852
72081,"Lares Municipio, Puerto Rico",0.001947
72083,"Las Marías Municipio, Puerto Rico",0.003055
72085,"Las Piedras Municipio, Puerto Rico",0.002547
72087,"Loíza Municipio, Puerto Rico",0.005405
72089,"Luquillo Municipio, Puerto Rico",0.008123
72091,"Manatí Municipio, Puerto Rico",0.003034
72093,"Maricao Municipio, Puerto Rico",0.001917
72095,"Maunabo Municipio, Puerto Rico",
72097,"Mayagüez Municipio, Puerto Rico",0.00544
72099,"Moca Municipio, Puerto Rico",0.003076
72101,"Morovis Municipio, Puerto Rico",0.004701
72103,"Naguabo Municipio, Puerto Rico",0.003261
72105,"Naranjito Municipio, Puerto Rico",0.00324
72107,"Orocovis Municipio, Puerto Rico",0.004034
72109,"Patillas Municipio, Puerto Rico",0.002231
72111,"Peñuelas Municipio, Puerto Rico",0.004398
72113,"Ponce Municipio, Puerto Rico",0.005749
72115,"Quebradillas Municipio, Puerto Rico",0.002397
72117,"Rincón Municipio, Puerto Rico",0.003551
72119,"Río Grande Municipio, Puerto Rico",0.004562
72121,"Sabana Grande Municipio, Puerto Rico",0.001984
72123,"Salinas Municipio, Puerto Rico",0.004057
72125,"San Germán Municipio, Puerto Rico",0.005085
72127,"San Juan Municipio, Puerto Rico",0.004667
72129,"San Lorenzo Municipio, Puerto Rico",0.001991
72131,"San Sebastián Municipio, Puerto Rico",0.002688
72133,"Santa Isabel Municipio, Puerto Rico",0.005693
72135,"Toa Alta Municipio, Puerto Rico",0.003382
72137,"Toa Baja Municipio, Puerto Rico",0.005203
72139,"Trujillo Alto Municipio, Puerto Rico",0.004528
72141,"Utuado Municipio, Puerto Rico",0.002519
72143,"Vega Alta Municipio, Puerto Rico",0.004647
72145,"Vega Baja Municipio, Puerto Rico",0.003492
72147,"Vieques Municipio, Puerto Rico",0.00176
72149,"Villalba Municipio, Puerto Rico",0.00453
72151,"Yabucoa Municipio, Puerto Rico",0.003923
72153,"Yauco Municipio, Puerto Rico",0.002014
