series_id,date,unemployment_rate
LAUCN720970000000003,2013-06,18.7
LAUCN551090000000003,2013-06,5.6
LAUCN551190000000003,2013-06,6.2
LAUCN720070000000003,2013-06,16.4
LAUCN720910000000003,2013-06,13.1
LAUCN560370000000003,2013-06,4.6
LAUCN090010000000003,2013-06,0.0
LAUCN720930000000003,2013-06,21.0
LAUCN720890000000003,2013-06,17.8
LAUCN720350000000003,2013-06,13.5
LAUCN720850000000003,2013-06,17.0
LAUCN551150000000003,2013-06,7.8
LAUCN720210000000003,2013-06,9.8
LAUCN720870000000003,2013-06,11.8
LAUCN560150000000003,2013-06,4.7
LAUCN551170000000003,2013-06,6.5
LAUCN551110000000003,2013-06,6.2
LAUCN560170000000003,2013-06,4.7
LAUCN720950000000003,2013-06,20.5
LAUCN721330000000003,2013-06,18.7
LAUCN720770000000003,2013-06,14.9
LAUCN720750000000003,2013-06,15.0
LAUCN720670000000003,2013-06,16.7
LAUCN721390000000003,2013-06,7.0
LAUCN560270000000003,2013-06,3.8
LAUCN560190000000003,2013-06,4.7
LAUCN720410000000003,2013-06,12.3
LAUCN721430000000003,2013-06,13.8
LAUCN551050000000003,2013-06,8.1
LAUCN551330000000003,2013-06,6.0
LAUCN720650000000003,2013-06,15.0
LAUCN720150000000003,2013-06,25.3
LAUCN551350000000003,2013-06,7.6
LAUCN721050000000003,2013-06,16.1
LAUCN720630000000003,2013-06,10.3
LAUCN721370000000003,2013-06,10.3
LAUCN721510000000003,2013-06,23.1
LAUCN551250000000003,2013-06,9.0
LAUCN560110000000003,2013-06,4.3
LAUCN551310000000003,2013-06,6.2
LAUCN720330000000003,2013-06,12.5
LAUCN720990000000003,2013-06,19.4
LAUCN720390000000003,2013-06,25.3
LAUCN551270000000003,2013-06,7.1
LAUCN720730000000003,2013-06,17.4
LAUCN551070000000003,2013-06,8.6
LAUCN720030000000003,2013-06,18.0
LAUCN560250000000003,2013-06,4.8
LAUCN720710000000003,2013-06,16.8
LAUCN720130000000003,2013-06,15.2
LAUCN551290000000003,2013-06,7.3
LAUCN560390000000003,2013-06,4.2
LAUCN560330000000003,2013-06,5.3
LAUCN720690000000003,2013-06,18.0
LAUCN721010000000003,2013-06,18.9
LAUCN560210000000003,2013-06,4.9
LAUCN720110000000003,2013-06,17.9
LAUCN721230000000003,2013-06,25.3
LAUCN560230000000003,2013-06,5.2
LAUCN721170000000003,2013-06,19.0
LAUCN720250000000003,2013-06,11.5
LAUCN560430000000003,2013-06,4.7
LAUCN721150000000003,2013-06,18.1
LAUCN090090000000003,2013-06,0.0
LAUCN721250000000003,2013-06,19.6
LAUCN720230000000003,2013-06,19.8
LAUCN560450000000003,2013-06,3.7
LAUCN090050000000003,2013-06,0.0
LAUCN721410000000003,2013-06,18.6
LAUCN090030000000003,2013-06,0.0
LAUCN721190000000003,2013-06,11.1
LAUCN721530000000003,2013-06,20.3
LAUCN090070000000003,2013-06,0.0
LAUCN090110000000003,2013-06,0.0
LAUCN720270000000003,2013-06,14.7
LAUCN721210000000003,2013-06,20.9
LAUCN721170000000003,2013-07,20.1
LAUCN721410000000003,2013-07,20.0
LAUCN090010000000003,2013-07,0.0
LAUCN560410000000003,2013-07,5.1
LAUCN720290000000003,2013-07,14.0
LAUCN551310000000003,2013-07,5.9
LAUCN720670000000003,2013-07,17.7
LAUCN720970000000003,2013-07,19.8
LAUCN720690000000003,2013-07,18.5
LAUCN560330000000003,2013-07,4.9
LAUCN551290000000003,2013-07,6.7
LAUCN720130000000003,2013-07,16.0
LAUCN721090000000003,2013-07,24.2
LAUCN721210000000003,2013-07,21.9
LAUCN721390000000003,2013-07,7.7
LAUCN551090000000003,2013-07,5.3
LAUCN720410000000003,2013-07,12.9
LAUCN560090000000003,2013-07,3.6
LAUCN720990000000003,2013-07,20.8
LAUCN721530000000003,2013-07,20.8
LAUCN551370000000003,2013-07,8.3
LAUCN721450000000003,2013-07,17.0
LAUCN090050000000003,2013-07,0.0
LAUCN720430000000003,2013-07,20.3
LAUCN720610000000003,2013-07,6.3
LAUCN721150000000003,2013-07,19.5
LAUCN721110000000003,2013-07,20.3
LAUCN720330000000003,2013-07,13.4
LAUCN720630000000003,2013-07,10.8
LAUCN721470000000003,2013-07,16.9
LAUCN560230000000003,2013-07,4.9
LAUCN551350000000003,2013-07,7.6
LAUCN720150000000003,2013-07,26.1
LAUCN721330000000003,2013-07,22.1
LAUCN090150000000003,2013-07,0.0
LAUCN721030000000003,2013-07,16.5
LAUCN720650000000003,2013-07,15.4
LAUCN551330000000003,2013-07,5.8
LAUCN560190000000003,2013-07,4.5
LAUCN721430000000003,2013-07,14.7
LAUCN560270000000003,2013-07,3.6
LAUCN720710000000003,2013-07,17.7
LAUCN560210000000003,2013-07,4.4
LAUCN551270000000003,2013-07,6.8
LAUCN551110000000003,2013-07,5.7
LAUCN720270000000003,2013-07,15.7
LAUCN720850000000003,2013-07,17.9
LAUCN720070000000003,2013-07,17.0
LAUCN720230000000003,2013-07,20.6
LAUCN551170000000003,2013-07,6.0
LAUCN560150000000003,2013-07,4.5
LAUCN721510000000003,2013-07,23.4
LAUCN720310000000003,2013-07,9.8
LAUCN720870000000003,2013-07,13.3
LAUCN551190000000003,2013-07,5.8
LAUCN720210000000003,2013-07,10.6
LAUCN551150000000003,2013-07,7.4
LAUCN721370000000003,2013-07,11.0
LAUCN720950000000003,2013-07,20.8
LAUCN720350000000003,2013-07,14.1
LAUCN721050000000003,2013-07,17.6
LAUCN720890000000003,2013-07,19.6
LAUCN560370000000003,2013-07,4.3
LAUCN720930000000003,2013-07,20.9
LAUCN720910000000003,2013-07,13.6
LAUCN551130000000003,2013-07,9.4
LAUCN090090000000003,2013-07,0.0
LAUCN721490000000003,2013-07,21.2
LAUCN720830000000003,2013-07,23.9
LAUCN720090000000003,2013-07,16.7
LAUCN721230000000003,2013-07,26.8
LAUCN720390000000003,2013-07,26.8
LAUCN090110000000003,2013-07,0.0
LAUCN720110000000003,2013-07,19.5
LAUCN720750000000003,2013-07,15.6
LAUCN721290000000003,2013-07,17.2
LAUCN551250000000003,2013-07,7.9
LAUCN720770000000003,2013-07,15.6
LAUCN720790000000003,2013-07,27.1
LAUCN720050000000003,2013-07,18.1
LAUCN560130000000003,2013-07,5.8
LAUCN721310000000003,2013-07,23.5
LAUCN721070000000003,2013-07,18.3
LAUCN560430000000003,2013-07,4.5
LAUCN150050000000003,2013-07,0.0
LAUCN551230000000003,2013-07,5.7
LAUCN560450000000003,2013-07,3.4
LAUCN560350000000003,2013-07,4.3
LAUCN560170000000003,2013-07,4.2
LAUCN720810000000003,2013-07,24.6
LAUCN551210000000003,2013-07,5.4
LAUCN720370000000003,2013-07,18.8
LAUCN721190000000003,2013-07,12.5
LAUCN720730000000003,2013-07,18.2
LAUCN090070000000003,2013-07,0.0
LAUCN560110000000003,2013-07,4.0
LAUCN551410000000003,2013-07,7.2
LAUCN721270000000003,2013-07,8.2
LAUCN720530000000003,2013-07,17.8
LAUCN720010000000003,2013-07,22.8
LAUCN721250000000003,2013-07,20.8
LAUCN720540000000003,2013-07,20.7
LAUCN090030000000003,2013-07,0.0
LAUCN720490000000003,2013-07,6.9
LAUCN551390000000003,2013-07,6.7
LAUCN721010000000003,2013-07,19.8
LAUCN560050000000003,2013-07,4.2
LAUCN560010000000003,2013-07,3.9
LAUCN720030000000003,2013-07,19.4
LAUCN720250000000003,2013-07,12.2
LAUCN560310000000003,2013-07,4.6
LAUCN720570000000003,2013-07,22.5
LAUCN560250000000003,2013-07,4.4
LAUCN720170000000003,2013-07,22.2
LAUCN560390000000003,2013-07,3.5
LAUCN721130000000003,2013-07,16.1
LAUCN560070000000003,2013-07,3.7
LAUCN720190000000003,2013-07,15.8
LAUCN721350000000003,2013-07,9.9
LAUCN720510000000003,2013-07,9.3
LAUCN551050000000003,2013-07,7.6
LAUCN560290000000003,2013-07,4.2
LAUCN720550000000003,2013-07,27.1
LAUCN720590000000003,2013-07,21.6
LAUCN551070000000003,2013-07,7.8
LAUCN090130000000003,2013-07,0.0
LAUCN720470000000003,2013-07,16.0
LAUCN560030000000003,2013-07,4.8
LAUCN720450000000003,2013-07,20.5
LAUCN720710000000003,2013-08,18.0
LAUCN551110000000003,2013-08,5.3
LAUCN720130000000003,2013-08,16.1
LAUCN721090000000003,2013-08,24.3
LAUCN551170000000003,2013-08,5.6
LAUCN720270000000003,2013-08,15.7
LAUCN720450000000003,2013-08,21.3
LAUCN551310000000003,2013-08,5.5
LAUCN560390000000003,2013-08,3.3
LAUCN560030000000003,2013-08,4.4
LAUCN720690000000003,2013-08,18.7
LAUCN720070000000003,2013-08,17.2
LAUCN720230000000003,2013-08,21.3
LAUCN720030000000003,2013-08,19.1
LAUCN720290000000003,2013-08,13.9
LAUCN551290000000003,2013-08,5.9
LAUCN720540000000003,2013-08,21.7
LAUCN720550000000003,2013-08,27.2
LAUCN720410000000003,2013-08,13.0
LAUCN720970000000003,2013-08,20.0
LAUCN551190000000003,2013-08,5.4
LAUCN560330000000003,2013-08,4.5
LAUCN560150000000003,2013-08,4.0
LAUCN720510000000003,2013-08,9.6
LAUCN720850000000003,2013-08,18.1
LAUCN721210000000003,2013-08,21.8
LAUCN721230000000003,2013-08,27.9
LAUCN720730000000003,2013-08,19.4
LAUCN720790000000003,2013-08,28.1
LAUCN720370000000003,2013-08,18.8
LAUCN560130000000003,2013-08,5.3
LAUCN560170000000003,2013-08,4.1
LAUCN090130000000003,2013-08,0.0
LAUCN721070000000003,2013-08,18.8
LAUCN560290000000003,2013-08,3.9
LAUCN720050000000003,2013-08,17.9
LAUCN560430000000003,2013-08,4.3
LAUCN720470000000003,2013-08,15.7
LAUCN150050000000003,2013-08,0.0
LAUCN721010000000003,2013-08,20.1
LAUCN551230000000003,2013-08,5.5
LAUCN720810000000003,2013-08,24.5
LAUCN721310000000003,2013-08,23.6
LAUCN560450000000003,2013-08,3.0
LAUCN551210000000003,2013-08,5.0
LAUCN560070000000003,2013-08,3.9
LAUCN720530000000003,2013-08,17.7
LAUCN721270000000003,2013-08,8.6
LAUCN720170000000003,2013-08,23.2
LAUCN721290000000003,2013-08,17.1
LAUCN551270000000003,2013-08,6.3
LAUCN721490000000003,2013-08,21.6
LAUCN560410000000003,2013-08,4.8
LAUCN090070000000003,2013-08,0.0
LAUCN720390000000003,2013-08,27.4
LAUCN720770000000003,2013-08,16.2
LAUCN721190000000003,2013-08,12.4
LAUCN090110000000003,2013-08,0.0
LAUCN720830000000003,2013-08,23.8
LAUCN720750000000003,2013-08,16.5
LAUCN721250000000003,2013-08,20.8
LAUCN720110000000003,2013-08,18.9
LAUCN720090000000003,2013-08,17.4
LAUCN551250000000003,2013-08,7.4
LAUCN560010000000003,2013-08,3.8
LAUCN560190000000003,2013-08,4.2
LAUCN560350000000003,2013-08,3.9
LAUCN720930000000003,2013-08,22.6
LAUCN721110000000003,2013-08,21.1
LAUCN721050000000003,2013-08,17.6
LAUCN720330000000003,2013-08,13.5
LAUCN721390000000003,2013-08,8.0
LAUCN720350000000003,2013-08,14.2
LAUCN720630000000003,2013-08,11.0
LAUCN090030000000003,2013-08,0.0
LAUCN551390000000003,2013-08,6.3
LAUCN721470000000003,2013-08,17.7
LAUCN720250000000003,2013-08,12.3
LAUCN551410000000003,2013-08,7.2
LAUCN721370000000003,2013-08,11.2
LAUCN720150000000003,2013-08,26.0
LAUCN551050000000003,2013-08,7.2
LAUCN551150000000003,2013-08,6.7
LAUCN721130000000003,2013-08,16.9
LAUCN720190000000003,2013-08,16.4
LAUCN721330000000003,2013-08,23.1
LAUCN720950000000003,2013-08,21.0
LAUCN720890000000003,2013-08,19.8
LAUCN560310000000003,2013-08,4.3
LAUCN551130000000003,2013-08,8.6
LAUCN721530000000003,2013-08,21.0
LAUCN560210000000003,2013-08,4.3
LAUCN720990000000003,2013-08,20.6
LAUCN720590000000003,2013-08,22.5
LAUCN551370000000003,2013-08,7.6
LAUCN721150000000003,2013-08,19.4
LAUCN720910000000003,2013-08,14.2
LAUCN551070000000003,2013-08,7.1
LAUCN560090000000003,2013-08,3.3
LAUCN090050000000003,2013-08,0.0
LAUCN720430000000003,2013-08,21.3
LAUCN721350000000003,2013-08,10.0
LAUCN560370000000003,2013-08,4.0
LAUCN720610000000003,2013-08,6.6
LAUCN721450000000003,2013-08,17.4
LAUCN721030000000003,2013-08,16.8
LAUCN551350000000003,2013-08,6.6
LAUCN720490000000003,2013-08,10.4
LAUCN720010000000003,2013-08,23.0
LAUCN721430000000003,2013-08,15.0
LAUCN720870000000003,2013-08,12.9
LAUCN720210000000003,2013-08,10.7
LAUCN560270000000003,2013-08,3.5
LAUCN560250000000003,2013-08,4.2
LAUCN090010000000003,2013-08,0.0
LAUCN721510000000003,2013-08,24.5
LAUCN551330000000003,2013-08,5.4
LAUCN720670000000003,2013-08,17.8
LAUCN720570000000003,2013-08,23.1
LAUCN560050000000003,2013-08,3.9
LAUCN090150000000003,2013-08,0.0
LAUCN720310000000003,2013-08,10.0
LAUCN721170000000003,2013-08,20.0
LAUCN551090000000003,2013-08,4.9
LAUCN720650000000003,2013-08,15.0
LAUCN560110000000003,2013-08,3.6
LAUCN090090000000003,2013-08,0.0
LAUCN721410000000003,2013-08,20.0
LAUCN560230000000003,2013-08,4.6
LAUCN721350000000003,2013-09,10.2
LAUCN720510000000003,2013-09,9.6
LAUCN551190000000003,2013-09,4.9
LAUCN720910000000003,2013-09,14.4
LAUCN720870000000003,2013-09,13.1
LAUCN551210000000003,2013-09,4.7
LAUCN560210000000003,2013-09,4.2
LAUCN720470000000003,2013-09,15.5
LAUCN720230000000003,2013-09,21.7
LAUCN560050000000003,2013-09,3.7
LAUCN721510000000003,2013-09,24.4
LAUCN720810000000003,2013-09,26.0
LAUCN551170000000003,2013-09,5.3
LAUCN551130000000003,2013-09,8.5
LAUCN720210000000003,2013-09,10.7
LAUCN720370000000003,2013-09,19.0
LAUCN721270000000003,2013-09,8.6
LAUCN560170000000003,2013-09,4.2
LAUCN720490000000003,2013-09,11.1
LAUCN721070000000003,2013-09,18.4
LAUCN560070000000003,2013-09,3.8
LAUCN721370000000003,2013-09,11.2
LAUCN551150000000003,2013-09,6.5
LAUCN721490000000003,2013-09,22.1
LAUCN551110000000003,2013-09,5.2
LAUCN090090000000003,2013-09,0.0
LAUCN721190000000003,2013-09,12.6
LAUCN720850000000003,2013-09,18.5
LAUCN560370000000003,2013-09,3.9
LAUCN720270000000003,2013-09,15.7
LAUCN720830000000003,2013-09,23.5
LAUCN720350000000003,2013-09,13.9
LAUCN560450000000003,2013-09,3.0
LAUCN720090000000003,2013-09,17.7
LAUCN721050000000003,2013-09,17.7
LAUCN720070000000003,2013-09,17.6
LAUCN720950000000003,2013-09,21.8
LAUCN720890000000003,2013-09,20.4
LAUCN560150000000003,2013-09,3.8
LAUCN720310000000003,2013-09,10.1
LAUCN090030000000003,2013-09,0.0
LAUCN720030000000003,2013-09,19.3
LAUCN090070000000003,2013-09,0.0
LAUCN721310000000003,2013-09,24.3
LAUCN721330000000003,2013-09,23.7
LAUCN090150000000003,2013-09,0.0
LAUCN720650000000003,2013-09,15.0
LAUCN551330000000003,2013-09,5.0
LAUCN720570000000003,2013-09,23.3
LAUCN721430000000003,2013-09,15.2
LAUCN720010000000003,2013-09,23.1
LAUCN560230000000003,2013-09,4.4
LAUCN721170000000003,2013-09,20.3
LAUCN560270000000003,2013-09,3.2
LAUCN720670000000003,2013-09,17.9
LAUCN720190000000003,2013-09,16.3
LAUCN721410000000003,2013-09,20.4
LAUCN560250000000003,2013-09,4.2
LAUCN551410000000003,2013-09,6.3
LAUCN560110000000003,2013-09,3.6
LAUCN560350000000003,2013-09,3.8
LAUCN720450000000003,2013-09,21.8
LAUCN551310000000003,2013-09,5.2
LAUCN721030000000003,2013-09,17.1
LAUCN720150000000003,2013-09,26.4
LAUCN721130000000003,2013-09,17.1
LAUCN551090000000003,2013-09,4.6
LAUCN721230000000003,2013-09,28.3
LAUCN560310000000003,2013-09,3.9
LAUCN721530000000003,2013-09,21.1
LAUCN551370000000003,2013-09,7.2
LAUCN720990000000003,2013-09,20.6
LAUCN720590000000003,2013-09,22.2
LAUCN560090000000003,2013-09,3.3
LAUCN720430000000003,2013-09,21.5
LAUCN720610000000003,2013-09,6.6
LAUCN721210000000003,2013-09,21.6
LAUCN551070000000003,2013-09,7.1
LAUCN721150000000003,2013-09,19.7
LAUCN551390000000003,2013-09,5.9
LAUCN721110000000003,2013-09,22.0
LAUCN720330000000003,2013-09,13.6
LAUCN721390000000003,2013-09,8.1
LAUCN720630000000003,2013-09,11.2
LAUCN721470000000003,2013-09,18.1
LAUCN720250000000003,2013-09,12.4
LAUCN551350000000003,2013-09,6.4
LAUCN090050000000003,2013-09,0.0
LAUCN720290000000003,2013-09,13.9
LAUCN560410000000003,2013-09,4.7
LAUCN720970000000003,2013-09,20.4
LAUCN721450000000003,2013-09,17.5
LAUCN090010000000003,2013-09,0.0
LAUCN090110000000003,2013-09,0.0
LAUCN720750000000003,2013-09,17.0
LAUCN720110000000003,2013-09,19.3
LAUCN551250000000003,2013-09,7.8
LAUCN720050000000003,2013-09,18.1
LAUCN720770000000003,2013-09,16.5
LAUCN720790000000003,2013-09,28.6
LAUCN720530000000003,2013-09,18.4
LAUCN560190000000003,2013-09,4.1
LAUCN560130000000003,2013-09,5.0
LAUCN090130000000003,2013-09,0.0
LAUCN560430000000003,2013-09,4.4
LAUCN560290000000003,2013-09,3.9
LAUCN721010000000003,2013-09,20.3
LAUCN150050000000003,2013-09,0.0
LAUCN551230000000003,2013-09,5.1
LAUCN560030000000003,2013-09,4.4
LAUCN560010000000003,2013-09,3.4
LAUCN721250000000003,2013-09,21.1
LAUCN720390000000003,2013-09,27.6
LAUCN720930000000003,2013-09,22.0
LAUCN560390000000003,2013-09,3.5
LAUCN720540000000003,2013-09,22.3
LAUCN551270000000003,2013-09,5.8
LAUCN720130000000003,2013-09,16.1
LAUCN721090000000003,2013-09,24.2
LAUCN721290000000003,2013-09,17.4
LAUCN551290000000003,2013-09,5.8
LAUCN560330000000003,2013-09,4.3
LAUCN720550000000003,2013-09,26.8
LAUCN720170000000003,2013-09,23.8
LAUCN551050000000003,2013-09,6.9
LAUCN720730000000003,2013-09,19.5
LAUCN720690000000003,2013-09,18.9
LAUCN720710000000003,2013-09,17.7
LAUCN720410000000003,2013-09,13.2
LAUCN720970000000003,2013-10,19.6
LAUCN560390000000003,2013-10,5.3
LAUCN560250000000003,2013-10,4.3
LAUCN720950000000003,2013-10,21.4
LAUCN560450000000003,2013-10,3.3
LAUCN721010000000003,2013-10,19.8
LAUCN721290000000003,2013-10,16.9
LAUCN720330000000003,2013-10,13.4
LAUCN720050000000003,2013-10,17.7
LAUCN560170000000003,2013-10,4.3
LAUCN551090000000003,2013-10,4.3
LAUCN721170000000003,2013-10,20.4
LAUCN720270000000003,2013-10,15.6
LAUCN551110000000003,2013-10,5.2
LAUCN720030000000003,2013-10,18.6
LAUCN720990000000003,2013-10,20.1
LAUCN551070000000003,2013-10,7.0
LAUCN720730000000003,2013-10,19.4
LAUCN551130000000003,2013-10,8.7
LAUCN560310000000003,2013-10,4.0
LAUCN721230000000003,2013-10,27.4
LAUCN721530000000003,2013-10,21.1
LAUCN551370000000003,2013-10,7.0
LAUCN720610000000003,2013-10,6.4
LAUCN090050000000003,2013-10,0.0
LAUCN720430000000003,2013-10,21.3
LAUCN721390000000003,2013-10,8.0
LAUCN720590000000003,2013-10,22.4
LAUCN720630000000003,2013-10,10.8
LAUCN551350000000003,2013-10,6.2
LAUCN720150000000003,2013-10,25.5
LAUCN721330000000003,2013-10,19.7
LAUCN720650000000003,2013-10,15.8
LAUCN721410000000003,2013-10,20.2
LAUCN551330000000003,2013-10,4.9
LAUCN721430000000003,2013-10,14.8
LAUCN560230000000003,2013-10,4.9
LAUCN721470000000003,2013-10,17.4
LAUCN560090000000003,2013-10,3.3
LAUCN551390000000003,2013-10,5.6
LAUCN720250000000003,2013-10,12.1
LAUCN090030000000003,2013-10,0.0
LAUCN090010000000003,2013-10,0.0
LAUCN720490000000003,2013-10,9.3
LAUCN560050000000003,2013-10,3.7
LAUCN720510000000003,2013-10,9.4
LAUCN560070000000003,2013-10,4.0
LAUCN560290000000003,2013-10,4.6
LAUCN560030000000003,2013-10,4.8
LAUCN720470000000003,2013-10,15.2
LAUCN720530000000003,2013-10,18.0
LAUCN560010000000003,2013-10,3.3
LAUCN721250000000003,2013-10,20.0
LAUCN720170000000003,2013-10,23.1
LAUCN720540000000003,2013-10,21.5
LAUCN720550000000003,2013-10,26.4
LAUCN720450000000003,2013-10,20.7
LAUCN551410000000003,2013-10,5.9
LAUCN720190000000003,2013-10,15.7
LAUCN720570000000003,2013-10,22.3
LAUCN720670000000003,2013-10,17.3
LAUCN560110000000003,2013-10,3.7
LAUCN551310000000003,2013-10,5.0
LAUCN721210000000003,2013-10,20.9
LAUCN720830000000003,2013-10,25.2
LAUCN721190000000003,2013-10,12.2
LAUCN721490000000003,2013-10,21.7
LAUCN551190000000003,2013-10,4.8
LAUCN720090000000003,2013-10,17.4
LAUCN720850000000003,2013-10,17.8
LAUCN721350000000003,2013-10,9.9
LAUCN560150000000003,2013-10,3.8
LAUCN720230000000003,2013-10,20.7
LAUCN551170000000003,2013-10,5.2
LAUCN720210000000003,2013-10,10.4
LAUCN720870000000003,2013-10,13.0
LAUCN720890000000003,2013-10,19.8
LAUCN551150000000003,2013-10,6.4
LAUCN090090000000003,2013-10,0.0
LAUCN720350000000003,2013-10,13.6
LAUCN560370000000003,2013-10,4.1
LAUCN720070000000003,2013-10,17.0
LAUCN720910000000003,2013-10,14.4
LAUCN720370000000003,2013-10,18.5
LAUCN720930000000003,2013-10,21.9
LAUCN551210000000003,2013-10,4.5
LAUCN560350000000003,2013-10,4.0
LAUCN721450000000003,2013-10,17.3
LAUCN720690000000003,2013-10,18.4
LAUCN560330000000003,2013-10,4.5
LAUCN720410000000003,2013-10,12.9
LAUCN551290000000003,2013-10,6.2
LAUCN720130000000003,2013-10,15.8
LAUCN720710000000003,2013-10,17.6
LAUCN560270000000003,2013-10,3.1
LAUCN551270000000003,2013-10,5.7
LAUCN720390000000003,2013-10,26.5
LAUCN090070000000003,2013-10,0.0
LAUCN720750000000003,2013-10,16.3
LAUCN720110000000003,2013-10,18.4
LAUCN720770000000003,2013-10,16.2
LAUCN551250000000003,2013-10,8.2
LAUCN720790000000003,2013-10,27.6
LAUCN560130000000003,2013-10,5.3
LAUCN560430000000003,2013-10,4.5
LAUCN551230000000003,2013-10,4.8
LAUCN720810000000003,2013-10,25.8
LAUCN551050000000003,2013-10,6.9
LAUCN721310000000003,2013-10,24.2
LAUCN090130000000003,2013-10,0.0
LAUCN560190000000003,2013-10,4.6
LAUCN720290000000003,2013-10,13.6
LAUCN720010000000003,2013-10,22.8
LAUCN090150000000003,2013-10,0.0
LAUCN150050000000003,2013-10,0.0
LAUCN721270000000003,2013-10,8.4
LAUCN720310000000003,2013-10,9.9
LAUCN090110000000003,2013-10,0.0
LAUCN721030000000003,2013-10,16.4
LAUCN560410000000003,2013-10,4.8
LAUCN721130000000003,2013-10,16.7
LAUCN721110000000003,2013-10,21.5
LAUCN721090000000003,2013-10,23.9
LAUCN721510000000003,2013-10,23.9
LAUCN721370000000003,2013-10,11.1
LAUCN721150000000003,2013-10,19.1
LAUCN721050000000003,2013-10,16.9
LAUCN721070000000003,2013-10,17.9
LAUCN560210000000003,2013-10,4.3
LAUCN560330000000003,2013-11,4.7
LAUCN720610000000003,2013-11,5.9
LAUCN551130000000003,2013-11,10.1
LAUCN551170000000003,2013-11,5.1
LAUCN720410000000003,2013-11,12.0
LAUCN560390000000003,2013-11,8.6
LAUCN720630000000003,2013-11,10.1
LAUCN721010000000003,2013-11,18.9
LAUCN560150000000003,2013-11,3.6
LAUCN551290000000003,2013-11,6.5
LAUCN721470000000003,2013-11,16.8
LAUCN721110000000003,2013-11,21.2
LAUCN720330000000003,2013-11,12.5
LAUCN720550000000003,2013-11,25.0
LAUCN720130000000003,2013-11,15.3
LAUCN560030000000003,2013-11,4.9
LAUCN721090000000003,2013-11,24.0
LAUCN720710000000003,2013-11,17.2
LAUCN560290000000003,2013-11,5.0
LAUCN721390000000003,2013-11,7.4
LAUCN720430000000003,2013-11,20.7
LAUCN090010000000003,2013-11,0.0
LAUCN721070000000003,2013-11,18.3
LAUCN720850000000003,2013-11,16.8
LAUCN551410000000003,2013-11,6.1
LAUCN560070000000003,2013-11,4.0
LAUCN720450000000003,2013-11,19.6
LAUCN721270000000003,2013-11,7.8
LAUCN721150000000003,2013-11,18.3
LAUCN721350000000003,2013-11,9.0
LAUCN720690000000003,2013-11,17.5
LAUCN551350000000003,2013-11,6.4
LAUCN560410000000003,2013-11,5.0
LAUCN560370000000003,2013-11,4.0
LAUCN560110000000003,2013-11,3.8
LAUCN720670000000003,2013-11,15.8
LAUCN720350000000003,2013-11,12.9
LAUCN720540000000003,2013-11,20.7
LAUCN560230000000003,2013-11,5.1
LAUCN090090000000003,2013-11,0.0
LAUCN720890000000003,2013-11,19.3
LAUCN560010000000003,2013-11,3.3
LAUCN720170000000003,2013-11,22.2
LAUCN721430000000003,2013-11,14.1
LAUCN721410000000003,2013-11,20.0
LAUCN551150000000003,2013-11,6.4
LAUCN551330000000003,2013-11,4.7
LAUCN721050000000003,2013-11,16.6
LAUCN551310000000003,2013-11,4.8
LAUCN090130000000003,2013-11,0.0
